"customerID","tenure","PhoneService","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn","gender","SeniorCitizen","Partner","Dependents","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
"2039-JONDJ",-0.22088933605968,"Yes","One year","No","Bank transfer (automatic)",-0.310716489589265,-0.355417601611378,0,"Male","No","No","No","No","DSL","Yes","Yes","No","No","No","No"
"2040-LDIWQ",1.32727110103111,"Yes","Two year","Yes","Bank transfer (automatic)",0.644878303878328,1.34164371859349,0,"Male","No","Yes","Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes"
"2040-OBMLJ",-0.0579250795238076,"Yes","One year","No","Credit card (automatic)",0.561783104446363,0.117060575062891,0,"Male","No","No","No","Yes","Fiber optic","No","No","No","Yes","No","No"
"2040-VZIKE",0.67541407488762,"Yes","Month-to-month","Yes","Mailed check",1.19829233209521,1.13114608834127,0,"Female","No","Yes","No","Yes","Fiber optic","Yes","No","No","No","Yes","Yes"
"2040-XBAVJ",1.61245854996889,"Yes","Two year","No","Bank transfer (automatic)",1.6503302170051,2.56631509334289,0,"Male","No","Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"2041-JIJCI",-1.11719274700698,"Yes","Month-to-month","Yes","Electronic check",-0.0265309075319463,-0.843953860107258,0,"Female","No","No","No","Yes","DSL","No","Yes","No","No","No","Yes"
"2043-WVTQJ",-1.28015700354285,"Yes","Month-to-month","No","Mailed check",-0.302406969646069,-0.982719509475037,0,"Male","No","Yes","No","No","DSL","Yes","No","Yes","No","No","No"
"2045-BMBTJ",0.0235570487441288,"No","Month-to-month","Yes","Bank transfer (automatic)",-0.177764170498122,-0.175867071353276,0,"Female","Yes","No","No","No phone service","DSL","Yes","Yes","Yes","No","Yes","Yes"
"2049-BAFNW",-1.28015700354285,"No","Month-to-month","No","Mailed check",-0.960520949147228,-0.991454400136242,0,"Female","No","No","No","No phone service","DSL","No","No","Yes","Yes","No","No"
"2050-ONYDQ",1.32727110103111,"Yes","Two year","No","Credit card (automatic)",-1.28957793889781,-0.277244741754534,0,"Female","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2054-PJOCK",1.12356578036127,"Yes","One year","No","Credit card (automatic)",0.523559312707659,1.13101374151307,0,"Female","No","No","No","Yes","DSL","No","No","Yes","Yes","Yes","Yes"
"2055-BFOCC",1.24578897276317,"Yes","One year","Yes","Bank transfer (automatic)",0.63823068792377,1.34387155686819,0,"Male","Yes","Yes","No","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"2055-PDADH",-1.19867487527492,"Yes","Month-to-month","Yes","Electronic check",0.186192803013883,-0.916987251469,1,"Female","Yes","No","No","No","Fiber optic","No","No","No","No","No","No"
"2055-SIFSS",0.919860459691429,"Yes","Month-to-month","No","Bank transfer (automatic)",-0.437021192725851,0.244951726713565,0,"Female","Yes","Yes","No","Yes","DSL","No","No","No","No","No","No"
"2056-EVGZL",1.44949429343302,"Yes","One year","No","Credit card (automatic)",1.36115892298186,2.22307359440599,0,"Male","No","Yes","Yes","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"2057-BOYKM",1.61245854996889,"Yes","Two year","Yes","Bank transfer (automatic)",1.05703049306087,2.00470132787587,0,"Female","Yes","Yes","No","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No"
"2057-ZBLPD",-0.46533572086349,"Yes","Month-to-month","Yes","Electronic check",0.721325887355735,-0.209372876692595,1,"Female","No","Yes","No","Yes","Fiber optic","No","No","No","No","No","Yes"
"2058-DCJBE",-1.11719274700698,"Yes","Month-to-month","Yes","Electronic check",0.164588051161572,-0.864092635798369,1,"Male","No","No","No","No","Fiber optic","No","No","No","No","No","No"
"2061-VVFST",0.186521305280002,"Yes","Month-to-month","No","Bank transfer (automatic)",-1.50562545742092,-0.652073017021848,0,"Female","No","Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2065-MMKGR",-0.139407207791744,"Yes","One year","Yes","Credit card (automatic)",0.206135650877555,-0.0896431127809267,0,"Female","No","No","No","Yes","DSL","No","No","No","No","Yes","Yes"
"2067-QYTCF",1.28653003689714,"Yes","Month-to-month","Yes","Electronic check",1.54064455375491,2.0602428801105,0,"Female","No","Yes","No","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"2068-WWXQZ",0.553190882485715,"Yes","Two year","No","Bank transfer (automatic)",-1.48734451354588,-0.609369107122624,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2070-FNEXE",-1.03571061873904,"Yes","Month-to-month","No","Bank transfer (automatic)",0.387283185639237,-0.785125694972324,1,"Female","Yes","No","No","No","Fiber optic","Yes","No","No","No","No","No"
"2070-XYMFH",-0.383853592595553,"Yes","Month-to-month","Yes","Mailed check",0.483673616980316,-0.197638124592188,0,"Female","Yes","No","No","Yes","Fiber optic","No","No","Yes","No","No","No"
"2072-ZVJJX",1.44949429343302,"Yes","Two year","No","Bank transfer (automatic)",-1.3145064987274,-0.244885942259615,0,"Male","No","Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2073-QBVBI",0.349485561815874,"No","One year","No","Mailed check",-0.975478085044982,-0.3933570256954,0,"Female","No","Yes","No","No phone service","DSL","No","Yes","No","Yes","No","No"
"2074-GKOWZ",-1.23941593940889,"Yes","Month-to-month","Yes","Bank transfer (automatic)",0.822702030662732,-0.925435390669104,1,"Male","No","Yes","Yes","No","Fiber optic","No","No","No","No","Yes","Yes"
"2074-GUHPQ",-0.628299977399362,"Yes","Month-to-month","Yes","Credit card (automatic)",0.927401981947007,-0.320478038966559,0,"Female","No","No","Yes","Yes","Fiber optic","No","Yes","Yes","Yes","No","No"
"2075-PUEPR",0.919860459691429,"Yes","Two year","No","Bank transfer (automatic)",-1.51061116938683,-0.49852863850506,0,"Male","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2075-RMJIK",-1.11719274700698,"Yes","Month-to-month","Yes","Mailed check",-0.51180687221462,-0.904701054251092,0,"Female","No","Yes","Yes","No","DSL","Yes","No","No","No","No","No"
"2077-DDHJK",1.44949429343302,"Yes","Two year","No","Credit card (automatic)",0.202811842900276,1.15938007835729,0,"Female","No","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","No","No"
"2077-MPJQO",-1.03571061873904,"Yes","Month-to-month","Yes","Electronic check",0.352383201877812,-0.772133648004017,0,"Male","Yes","Yes","No","Yes","Fiber optic","No","No","No","No","No","No"
"2079-FBMZK",-1.07645168287301,"Yes","Month-to-month","Yes","Mailed check",0.147969011275179,-0.822712194181145,1,"Female","No","No","No","No","Fiber optic","No","No","No","No","No","No"
"2080-CAZNM",0.349485561815874,"Yes","Month-to-month","Yes","Electronic check",1.3162875152886,0.816425330881491,0,"Female","Yes","No","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"2080-GKCWQ",-1.23941593940889,"Yes","Month-to-month","No","Electronic check",0.337426065980059,-0.940346466646313,0,"Male","No","No","No","No","Fiber optic","No","Yes","No","No","No","No"
"2080-SRCDE",-1.28015700354285,"Yes","Month-to-month","No","Mailed check",-1.30952078676148,-0.996086539123245,0,"Female","No","No","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2081-KJSQF",-1.28015700354285,"Yes","Month-to-month","Yes","Mailed check",-1.48069689759133,-0.998358493007346,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2081-VEYEH",-1.19867487527492,"Yes","Month-to-month","Yes","Electronic check",1.43428269848199,-0.866739572362371,0,"Male","No","No","No","No","Fiber optic","No","Yes","Yes","Yes","Yes","Yes"
"2082-CEFLT",-1.28015700354285,"Yes","Month-to-month","Yes","Electronic check",-0.638111575351206,-0.98717518602444,1,"Male","No","No","No","No","DSL","No","No","No","No","No","No"
"2082-OJVTK",-0.139407207791744,"Yes","Month-to-month","Yes","Electronic check",0.811068702742257,0.183101642334729,1,"Male","No","Yes","Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes"
"2085-BOJKI",-0.628299977399362,"Yes","One year","Yes","Bank transfer (automatic)",1.05869239704951,-0.306625737614951,0,"Male","No","Yes","No","No","Fiber optic","No","No","Yes","No","Yes","Yes"
"2085-JVGAD",0.186521305280002,"Yes","Month-to-month","No","Bank transfer (automatic)",-1.47737308961405,-0.699519354931575,0,"Male","No","Yes","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2087-QAREY",-0.424594656729521,"Yes","Month-to-month","Yes","Mailed check",-0.335645049418854,-0.487279158108054,0,"Female","No","Yes","No","No","DSL","No","Yes","Yes","No","No","No"
"2088-IEBAU",1.44949429343302,"Yes","Two year","Yes","Electronic check",0.776168718980832,1.705134282245,0,"Female","No","No","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"2091-GPPIQ",1.61245854996889,"Yes","Two year","Yes","Electronic check",0.470378385071202,1.52059868812469,0,"Female","No","Yes","Yes","Yes","DSL","No","Yes","No","Yes","Yes","Yes"
"2091-MJTFX",-0.0986661436577758,"No","Month-to-month","No","Credit card (automatic)",-0.451978328623605,-0.318426663129457,1,"Female","No","Yes","Yes","No phone service","DSL","No","No","No","Yes","Yes","Yes"
"2091-RFFBA",-0.0579250795238076,"Yes","Month-to-month","Yes","Electronic check",0.302526082218634,-0.0291826700981921,1,"Female","Yes","No","No","Yes","Fiber optic","No","No","No","No","No","No"
"2096-XOTMO",-0.669041041533331,"Yes","Month-to-month","No","Mailed check",-1.51061116938683,-0.885576937576181,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2097-YVPKN",1.32727110103111,"Yes","Two year","No","Mailed check",-1.297887458841,-0.277288857363934,0,"Male","No","No","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2100-BDNSN",-1.11719274700698,"Yes","Month-to-month","No","Bank transfer (automatic)",0.104759507570558,-0.852754924182563,1,"Female","No","Yes","No","Yes","DSL","No","No","Yes","Yes","Yes","No"
"2101-RANCD",0.919860459691429,"Yes","Month-to-month","Yes","Electronic check",0.275935618400405,0.821255990110794,0,"Female","No","No","No","Yes","Fiber optic","No","No","No","No","No","No"
"2103-ZRXFN",-1.28015700354285,"Yes","Month-to-month","No","Mailed check",-0.466935464521359,-0.984903232140338,0,"Male","No","No","No","Yes","DSL","No","No","No","No","No","No"
"2105-PHWON",0.0235570487441288,"Yes","Month-to-month","Yes","Credit card (automatic)",1.00384956542441,0.319771800256007,0,"Female","No","Yes","No","Yes","Fiber optic","No","No","Yes","Yes","No","Yes"
"2107-FBPTK",-0.0986661436577758,"Yes","Month-to-month","Yes","Electronic check",1.30631609135677,0.369600381073336,0,"Female","Yes","No","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"2108-GLPQB",-0.302371464327617,"Yes","Month-to-month","No","Credit card (automatic)",-0.307392681611987,-0.387335245012297,0,"Male","No","Yes","No","Yes","DSL","No","No","Yes","No","No","No"
"2108-XWMPY",-1.19867487527492,"No","Month-to-month","Yes","Mailed check",-0.975478085044982,-0.960154375266924,1,"Male","No","No","No","No phone service","DSL","Yes","Yes","No","No","No","No"
"2108-YKQTY",-1.15793381114095,"Yes","Month-to-month","No","Credit card (automatic)",-0.468597368509998,-0.940544986888613,1,"Female","No","No","No","No","DSL","No","Yes","No","No","No","No"
"2111-DWYHN",-1.28015700354285,"Yes","Month-to-month","No","Mailed check",-1.45244452978446,-0.997983510327446,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2114-MGINA",-0.750523169801267,"Yes","Month-to-month","Yes","Mailed check",0.831011550605928,-0.509182558175166,1,"Female","No","No","No","No","Fiber optic","No","No","No","No","Yes","Yes"
"2115-BFTIW",-0.302371464327617,"Yes","Month-to-month","No","Mailed check",0.204473746888915,-0.227614681179506,1,"Male","No","No","No","No","Fiber optic","No","No","No","No","No","No"
"2120-SMPEX",-0.302371464327617,"Yes","Month-to-month","Yes","Mailed check",-1.48402070556861,-0.770677832893816,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2121-JAFOM",1.61245854996889,"Yes","Two year","Yes","Credit card (automatic)",1.68689210475516,2.65977401185684,0,"Female","No","Yes","No","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"2122-SZZZD",0.471708754217779,"Yes","One year","No","Credit card (automatic)",-1.50562545742092,-0.63870598737364,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2122-YWVYA",-0.587558913265394,"Yes","Month-to-month","Yes","Electronic check",0.352383201877812,-0.398320031752903,0,"Female","No","No","No","No","Fiber optic","Yes","No","No","No","No","No"
"2123-AGEEN",-1.03571061873904,"Yes","Month-to-month","Yes","Electronic check",0.649864015844245,-0.738341091203597,0,"Female","Yes","No","No","No","Fiber optic","No","No","Yes","No","Yes","No"
"2123-VSCOT",1.0828247162273,"Yes","Two year","Yes","Bank transfer (automatic)",0.242697538627619,0.843291737006106,0,"Female","No","Yes","Yes","Yes","DSL","No","No","Yes","Yes","Yes","No"
"2126-GSEGL",1.53097642170095,"Yes","Two year","Yes","Bank transfer (automatic)",0.664821151741999,1.60327134014034,0,"Female","No","Yes","No","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes"
"2129-ALKBS",0.308744497681906,"Yes","Month-to-month","Yes","Electronic check",-1.28293032294325,-0.531946212625579,0,"Female","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2133-TSRRM",0.064298112878097,"Yes","Month-to-month","Yes","Bank transfer (automatic)",1.34786369107275,0.619956464418479,0,"Female","No","No","Yes","No","Fiber optic","Yes","Yes","Yes","No","Yes","Yes"
"2135-DQWAQ",-1.11719274700698,"Yes","Month-to-month","Yes","Mailed check",0.681440191628392,-0.821807824188445,0,"Female","No","No","No","No","Fiber optic","No","Yes","No","No","Yes","No"
"2135-RXIHG",-1.28015700354285,"Yes","Month-to-month","Yes","Electronic check",-0.636449671362566,-0.987153128219739,1,"Male","No","No","No","No","DSL","No","No","No","No","No","No"
"2137-DQMEV",1.44949429343302,"No","One year","No","Mailed check",-0.664702039169434,0.308963475953001,0,"Male","No","Yes","Yes","No phone service","DSL","Yes","Yes","No","No","Yes","No"
"2138-VFAPZ",-0.750523169801267,"Yes","Two year","Yes","Mailed check",-1.49897784146636,-0.890981099727684,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2139-FQHLM",-0.546817849131426,"Yes","Month-to-month","No","Mailed check",0.835997262571846,-0.265090891364827,0,"Male","No","No","No","No","Fiber optic","No","No","Yes","Yes","Yes","No"
"2141-RRYGO",-1.15793381114095,"Yes","Month-to-month","Yes","Bank transfer (automatic)",0.128026163411508,-0.892039874353285,1,"Female","No","No","No","No","DSL","No","Yes","No","No","Yes","Yes"
"2143-LJULT",1.40875322929905,"Yes","Two year","Yes","Credit card (automatic)",-1.3145064987274,-0.242702219594314,0,"Female","No","Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2144-BFDSO",0.716155139021588,"Yes","Month-to-month","No","Bank transfer (automatic)",1.46087316230022,1.38902388308912,0,"Female","Yes","Yes","No","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes"
"2144-ESWKO",0.430967690083811,"No","One year","Yes","Credit card (automatic)",-0.983787604988178,-0.361571729122682,0,"Male","No","No","No","No phone service","DSL","Yes","No","Yes","No","No","No"
"2146-EGVDT",1.0828247162273,"Yes","Two year","No","Credit card (automatic)",-1.51227307337547,-0.48112503059675,0,"Male","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2150-OEGBV",-0.22088933605968,"Yes","One year","No","Bank transfer (automatic)",-1.48568260955724,-0.759097485426309,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2150-UWTFY",-0.424594656729521,"Yes","Month-to-month","No","Mailed check",-0.121259434884386,-0.379945880437793,1,"Female","No","Yes","Yes","No","DSL","Yes","Yes","Yes","No","No","No"
"2150-WLKUW",0.308744497681906,"Yes","One year","No","Bank transfer (automatic)",-0.0298547155092249,0.155154403779813,0,"Female","No","Yes","No","Yes","DSL","No","Yes","No","No","Yes","No"
"2153-MREFK",0.186521305280002,"Yes","One year","Yes","Electronic check",1.14344950047012,0.649072766622495,1,"Female","No","Yes","No","Yes","Fiber optic","Yes","No","Yes","Yes","No","Yes"
"2154-KVJFF",-0.709782105667299,"Yes","Month-to-month","Yes","Electronic check",0.496968848889431,-0.516792500796671,1,"Female","No","No","No","Yes","Fiber optic","No","Yes","No","No","No","No"
"2155-AMQRX",-0.180148271925712,"Yes","Month-to-month","Yes","Credit card (automatic)",-0.328997433464297,-0.343285809026372,0,"Female","No","No","No","Yes","DSL","No","No","No","Yes","No","No"
"2157-MXBJS",-0.791264233935235,"Yes","One year","Yes","Mailed check",0.349059393900534,-0.570790006702302,1,"Male","No","Yes","No","Yes","DSL","No","No","Yes","No","Yes","Yes"
"2159-TURXX",-1.11719274700698,"Yes","Month-to-month","No","Credit card (automatic)",-1.48734451354588,-0.965139439129127,0,"Male","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2160-GPFXD",0.879119395557461,"Yes","Two year","Yes","Credit card (automatic)",0.0283119240931505,0.566179536559848,0,"Male","No","Yes","Yes","Yes","DSL","Yes","Yes","No","Yes","No","No"
"2162-FRZAA",1.24578897276317,"No","Two year","No","Bank transfer (automatic)",-0.845849573931117,0.0492989990244528,0,"Male","No","Yes","Yes","No phone service","DSL","No","Yes","Yes","Yes","No","No"
"2164-SOQXL",-0.506076784997458,"Yes","Month-to-month","No","Mailed check",-1.48734451354588,-0.828160471942049,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2165-VOEGB",0.553190882485715,"Yes","One year","Yes","Bank transfer (automatic)",1.34287797910683,1.12033776403826,1,"Female","No","No","Yes","No","Fiber optic","Yes","Yes","No","Yes","Yes","Yes"
"2167-FQSTQ",1.61245854996889,"Yes","Two year","Yes","Electronic check",0.917430558015172,1.98643746558426,0,"Female","No","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"2169-RRLFW",1.57171748583492,"Yes","Two year","No","Credit card (automatic)",-1.30287317080692,-0.174278909414875,0,"Female","No","Yes","No","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2171-UDMFD",-0.0171840153898394,"Yes","Month-to-month","Yes","Credit card (automatic)",-1.50728736140956,-0.709710060702981,0,"Male","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2172-EJXVF",1.57171748583492,"Yes","One year","Yes","Electronic check",1.36614463494778,2.31106217735434,0,"Female","Yes","No","No","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes"
"2176-LVPNX",1.57171748583492,"Yes","Two year","No","Mailed check",0.832673454594567,1.76910191587504,0,"Female","Yes","No","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"2176-OSJUV",1.57171748583492,"Yes","Two year","No","Bank transfer (automatic)",0.0116928842067576,1.05809063917483,0,"Male","No","Yes","No","Yes","DSL","Yes","Yes","No","Yes","No","No"
"2178-PMGCJ",-0.424594656729521,"Yes","Month-to-month","Yes","Mailed check",0.162926147172933,-0.349792861412875,0,"Male","No","No","No","No","Fiber optic","No","No","No","No","No","No"
"2180-DXNEG",-0.832005298069203,"Yes","Month-to-month","Yes","Electronic check",1.0370876451972,-0.538740016473183,1,"Female","No","No","No","No","Fiber optic","No","No","Yes","No","Yes","Yes"
"2181-TIDSV",1.44949429343302,"Yes","Two year","Yes","Bank transfer (automatic)",-1.49066832152316,-0.432355224405022,0,"Male","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2181-UAESM",-1.23941593940889,"Yes","Month-to-month","No","Electronic check",-0.377192649134837,-0.954573750677821,0,"Male","No","No","No","No","DSL","Yes","No","Yes","No","No","No"
"2186-QZEYA",-0.139407207791744,"Yes","Month-to-month","Yes","Bank transfer (automatic)",-0.207678442293629,-0.248966636129118,0,"Female","Yes","No","No","Yes","DSL","Yes","Yes","No","No","No","No"
"2187-LZGPL",-1.03571061873904,"No","Month-to-month","Yes","Credit card (automatic)",-0.820921014101528,-0.877900821540577,1,"Female","No","No","No","No phone service","DSL","No","Yes","No","No","No","Yes"
"2187-PKZAY",-0.832005298069203,"Yes","Month-to-month","Yes","Bank transfer (automatic)",0.503616464843988,-0.546989635430988,0,"Male","No","No","No","No","Fiber optic","No","No","No","No","No","Yes"
"2188-SXWVT",0.064298112878097,"Yes","One year","No","Mailed check",-0.325673625487019,-0.175646493306276,0,"Female","No","No","No","No","DSL","Yes","Yes","No","No","No","No"
"2189-UXTKY",-0.424594656729521,"Yes","Month-to-month","Yes","Electronic check",0.478687905014399,-0.238467121091912,1,"Female","No","Yes","No","Yes","DSL","Yes","No","No","Yes","Yes","Yes"
"2189-WWOEW",-0.709782105667299,"Yes","Month-to-month","Yes","Bank transfer (automatic)",0.701383039492064,-0.447222184772831,1,"Female","No","No","Yes","No","Fiber optic","No","Yes","No","No","No","Yes"
"2190-BCXEC",0.308744497681906,"Yes","Month-to-month","Yes","Credit card (automatic)",0.467054577093923,0.372137028613837,0,"Female","No","Yes","No","Yes","Fiber optic","No","No","No","Yes","No","No"
"2190-PHBHR",1.61245854996889,"Yes","Two year","Yes","Credit card (automatic)",0.985568621549383,2.04625823193069,0,"Female","No","Yes","No","Yes","Fiber optic","Yes","Yes","No","No","No","Yes"
"2192-CKRLV",1.61245854996889,"No","Two year","Yes","Electronic check",-0.518454488169177,0.572466010899351,0,"Female","No","Yes","No","No phone service","DSL","Yes","Yes","Yes","No","No","Yes"
"2192-OZITF",0.512449818351747,"Yes","Two year","No","Mailed check",0.290892754298158,0.470183970505393,0,"Female","No","No","No","Yes","DSL","Yes","No","No","Yes","No","Yes"
"2193-SFWQW",1.61245854996889,"Yes","Two year","No","Bank transfer (automatic)",1.56723501757313,2.53655911480257,0,"Male","No","Yes","Yes","No","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
"2194-IIQOF",1.57171748583492,"Yes","Two year","No","Credit card (automatic)",0.814392510719535,1.81109997602386,0,"Female","No","Yes","No","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes"
"2195-VVRJF",-0.587558913265394,"Yes","Month-to-month","Yes","Credit card (automatic)",-0.189397498418597,-0.561261035071896,0,"Male","Yes","Yes","No","No","DSL","Yes","No","No","No","No","Yes"
"2195-ZRVAX",0.593931946619684,"Yes","Month-to-month","Yes","Electronic check",0.681440191628392,0.777471247781269,1,"Female","No","Yes","No","No","Fiber optic","No","No","Yes","No","No","Yes"
"2197-OMWGI",1.44949429343302,"No","Two year","Yes","Electronic check",-0.392149785032591,0.605685064777571,0,"Female","Yes","Yes","Yes","No phone service","DSL","No","Yes","Yes","No","Yes","Yes"
"2200-DSAAL",1.44949429343302,"Yes","Two year","Yes","Electronic check",0.526883120684938,1.34415830832929,0,"Female","No","No","No","Yes","DSL","No","Yes","Yes","No","Yes","Yes"
"2202-CUYXZ",-1.28015700354285,"Yes","Month-to-month","Yes","Electronic check",0.666483055730638,-0.96985980933493,1,"Male","No","No","No","No","Fiber optic","No","No","Yes","No","Yes","No"
"2202-OUTMO",0.064298112878097,"Yes","Month-to-month","Yes","Bank transfer (automatic)",-0.131230858816222,-0.123391553971946,0,"Female","No","Yes","No","Yes","DSL","Yes","No","No","Yes","No","No"
"2203-GHNWN",-0.343112528461585,"Yes","Month-to-month","Yes","Mailed check",0.493645040912152,-0.156434145412565,0,"Female","No","Yes","No","Yes","Fiber optic","No","No","Yes","No","No","No"
"2205-LPVGL",1.04208365209333,"Yes","One year","Yes","Bank transfer (automatic)",0.832673454594567,1.25396394491094,0,"Male","Yes","Yes","Yes","Yes","Fiber optic","Yes","Yes","No","Yes","No","No"
"2205-YMZZJ",-1.03571061873904,"Yes","Month-to-month","Yes","Electronic check",0.664821151741999,-0.766001578297413,1,"Male","Yes","No","No","Yes","Fiber optic","No","No","No","No","Yes","No"
"2207-NHRJK",-1.28015700354285,"Yes","Month-to-month","No","Electronic check",-0.465273560532719,-0.984881174335638,1,"Male","No","No","No","No","DSL","No","Yes","No","No","No","No"
"2207-OBZNX",-1.03571061873904,"Yes","Month-to-month","Yes","Mailed check",-0.458625944578162,-0.851100588830062,1,"Male","No","No","No","No","DSL","Yes","No","No","No","No","No"
"2207-QPJED",0.186521305280002,"Yes","Month-to-month","No","Electronic check",0.837659166560485,0.480176156034499,0,"Female","Yes","Yes","No","No","Fiber optic","No","No","Yes","Yes","Yes","No"
"2207-RYYRL",0.797637267289525,"Yes","Two year","No","Mailed check",-1.33777315456835,-0.420091084991816,0,"Male","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2208-MPXIO",0.512449818351747,"Yes","Two year","Yes","Bank transfer (automatic)",-1.48900641753452,-0.616251142189028,0,"Female","No","Yes","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2208-NKVVH",0.430967690083811,"Yes","Two year","No","Mailed check",-1.34774457850018,-0.531747692383279,0,"Male","No","Yes","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2208-NQBCT",-0.261630400193649,"Yes","Month-to-month","No","Electronic check",0.57009262438956,-0.0940767315256291,0,"Female","No","Yes","Yes","No","Fiber optic","Yes","Yes","No","No","No","No"
"2208-UGTGR",0.960601523825397,"Yes","Month-to-month","No","Electronic check",1.12350665260644,1.45482231450926,0,"Male","No","No","No","Yes","Fiber optic","No","Yes","No","No","Yes","Yes"
"2209-XADXF",-1.28015700354285,"No","Month-to-month","No","Bank transfer (automatic)",-1.3145064987274,-0.996152712537345,0,"Female","No","No","No","No phone service","DSL","No","No","No","No","No","No"
"2211-RMNHO",1.44949429343302,"Yes","Two year","No","Bank transfer (automatic)",0.681440191628392,1.44553597873055,0,"Female","No","Yes","Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes"
"2212-LYASK",-0.22088933605968,"No","One year","Yes","Credit card (automatic)",-0.629802055408009,-0.457434948348937,0,"Male","No","Yes","Yes","No phone service","DSL","No","Yes","Yes","No","No","Yes"
"2215-ZAFGX",-0.954228490471108,"Yes","Month-to-month","Yes","Electronic check",0.688087807582949,-0.658028624290851,0,"Male","No","No","No","Yes","Fiber optic","No","No","No","No","Yes","No"
"2219-MVUSO",-0.994969554605076,"Yes","Month-to-month","Yes","Mailed check",-0.653068711248959,-0.81388907230114,1,"Male","No","No","No","No","DSL","No","No","No","No","No","No"
"2220-IAHLS",-1.28015700354285,"Yes","Month-to-month","No","Credit card (automatic)",-1.50894926539819,-0.998733475687246,0,"Female","No","No","No","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
"2223-GDSHL",1.57171748583492,"Yes","Two year","Yes","Bank transfer (automatic)",1.70351114464156,2.65320078605624,0,"Male","No","Yes","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes"
